AssociationId,Region,Market,Store,Date,Sales,Store_Size,Num_Employees,Num_Customers,Returns_Pct,Pct_On_Sale,Pct_Promotional,Marketing,TouristEvent,Econ_ChangeGDP,EconJobsChange,AnnualizedCPI
Louisville - 2013-10-11,Central,Commercial,Louisville,2013-10-11,120951.0,20100,91.0,515.0,1.06,13.5,0.072573367,In Store Credit Card Signup Discount; Columbus Day Mailer ID0.3119,No,,,
Louisville - 2013-10-12,Central,Commercial,Louisville,2013-10-12,296470.0,20100,157.0,2888.0,0.93,13.86,0.072573367,In Store Credit Card Signup Discount; Columbus Day Mailer ID37.82,Yes,,10250.0,
Louisville - 2013-10-13,Central,Commercial,Louisville,2013-10-13,277653.0,20100,148.0,2254.0,0.49,10.31,0.076526052,In Store Credit Card Signup Discount; Columbus Day Mailer ID10.3913,Yes,,,
Louisville - 2013-10-14,Central,Commercial,Louisville,2013-10-14,286364.0,20100,106.0,1314.0,0.3,10.56,0.076526052,In Store Credit Card Signup Discount; Columbus Day Mailer ID85.4087,Yes,,,
Louisville - 2013-10-15,Central,Commercial,Louisville,2013-10-15,135561.0,20100,19.0,303.0,0.18,12.48,0.076526052,Halloween In Store Credit Card Signup Discount; ID25.8171,No,,,
Louisville - 2013-10-16,Central,Commercial,Louisville,2013-10-16,135798.0,20100,39.0,324.0,0.85,11.23,0.076526052,Halloween In Store Credit Card Signup Discount; ID43.2051,No,,,
Louisville - 2013-10-17,Central,Commercial,Louisville,2013-10-17,129201.0,20100,69.0,294.0,1.04,10.7,0.076526052,Halloween In Store Credit Card Signup Discount; ID70.7333,No,,,
Louisville - 2013-10-18,Central,Commercial,Louisville,2013-10-18,150948.0,20100,86.0,405.0,0.51,9.2,0.076526052,Halloween In Store Credit Card Signup Discount; ID101.7641,No,,,
Louisville - 2013-10-19,Central,Commercial,Louisville,2013-10-19,167913.0,20100,88.0,616.0,1.22,9.79,0.076526052,Halloween In Store Credit Card Signup Discount; ID86.4358,No,,9000.0,
Louisville - 2013-10-20,Central,Commercial,Louisville,2013-10-20,128165.0,20100,69.0,465.0,1.06,9.45,0.074882972,Halloween In Store Credit Card Signup Discount; ID123.1814,No,,,
Louisville - 2013-10-21,Central,Commercial,Louisville,2013-10-21,155660.0,20100,46.0,233.0,0.58,12.69,0.074882972,Halloween In Store Credit Card Signup Discount; ID78.4256,No,,,
Louisville - 2013-10-22,Central,Commercial,Louisville,2013-10-22,152208.0,20100,35.0,243.0,0.37,7.28,0.074882972,Halloween In Store Credit Card Signup Discount; ID136.9267,No,,,
Louisville - 2013-10-23,Central,Commercial,Louisville,2013-10-23,133181.0,20100,49.0,314.0,0.17,8.39,0.074882972,Halloween In Store Credit Card Signup Discount; ID6.0732,No,,,
Louisville - 2013-10-24,Central,Commercial,Louisville,2013-10-24,134975.0,20100,83.0,324.0,1.02,9.02,0.074882972,Halloween In Store Credit Card Signup Discount; ID220.8835,No,,,
Louisville - 2013-10-25,Central,Commercial,Louisville,2013-10-25,198564.0,20100,120.0,527.0,0.98,14.41,0.074882972,Halloween In Store Credit Card Signup Discount; ID46.537,No,,,
Louisville - 2013-10-26,Central,Commercial,Louisville,2013-10-26,155126.0,20100,58.0,668.0,0.81,9.62,0.074882972,Halloween In Store Credit Card Signup Discount; ID183.1199,No,,7000.0,
Louisville - 2013-10-27,Central,Commercial,Louisville,2013-10-27,153837.0,20100,44.0,476.0,0.81,9.93,0.067345632,Halloween In Store Credit Card Signup Discount; ID141.4594,No,,,
Louisville - 2013-10-28,Central,Commercial,Louisville,2013-10-28,150871.0,20100,60.0,335.0,0.18,10.48,0.067345632,Halloween In Store Credit Card Signup Discount; ID26.4212,No,,,
Louisville - 2013-10-29,Central,Commercial,Louisville,2013-10-29,192291.0,20100,48.0,335.0,0.59,7.32,0.067345632,Halloween In Store Credit Card Signup Discount; ID24.5665,No,,,
Louisville - 2013-10-30,Central,Commercial,Louisville,2013-10-30,105239.0,20100,56.0,295.0,0.71,6.79,0.067345632,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID16.723,No,,,
Louisville - 2013-10-31,Central,Commercial,Louisville,2013-10-31,135500.0,20100,99.0,222.0,0.46,6.88,0.067345632,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID75.2471,No,,,
Louisville - 2013-11-01,Central,Commercial,Louisville,2013-11-01,189342.0,20100,99.0,385.0,0.57,10.45,0.067345632,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID3.9302,No,,,0.0208889669999999
Louisville - 2013-11-02,Central,Commercial,Louisville,2013-11-02,237875.0,20100,76.0,609.0,1.29,12.34,0.067345632,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID0.8824,No,,-6250.0,
Louisville - 2013-11-03,Central,Commercial,Louisville,2013-11-03,194667.0,20100,120.0,537.0,0.82,14.12,0.062151683,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID5.0763,No,,,
Louisville - 2013-11-04,Central,Commercial,Louisville,2013-11-04,144225.0,20100,44.0,254.0,0.5,7.82,0.062151683,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID16.1747,No,,,
Louisville - 2013-11-05,Central,Commercial,Louisville,2013-11-05,213903.0,20100,71.0,304.0,0.68,8.71,0.062151683,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID37.575,No,,,
Louisville - 2013-11-06,Central,Commercial,Louisville,2013-11-06,132837.0,20100,78.0,295.0,0.53,10.31,0.062151683,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID11.3039,No,,,
Louisville - 2013-11-07,Central,Commercial,Louisville,2013-11-07,153409.0,20100,72.0,295.0,1.08,12.41,0.062151683,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID42.2555,No,,,
Louisville - 2013-11-08,Central,Commercial,Louisville,2013-11-08,187838.0,20100,74.0,518.0,0.99,7.57,0.062151683,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID69.2072,No,,,
Louisville - 2013-11-09,Central,Commercial,Louisville,2013-11-09,426246.0,20100,180.0,2994.0,0.98,9.37,0.062151683,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID80.9005,Yes,,-7250.0,
Louisville - 2013-11-10,Central,Commercial,Louisville,2013-11-10,382865.0,20100,279.0,2294.0,1.14,14.16,0.059826822,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID75.3527,Yes,,,
Louisville - 2013-11-11,Central,Commercial,Louisville,2013-11-11,317798.0,20100,168.0,2070.0,0.13,13.21,0.059826822,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID42.1217,Yes,,,
Louisville - 2013-11-12,Central,Commercial,Louisville,2013-11-12,225283.0,20100,69.0,325.0,0.38,12.24,0.059826822,In Store Credit Card Signup Discount; Black Friday Blitz ID13.6632,No,,,
Louisville - 2013-11-13,Central,Commercial,Louisville,2013-11-13,198540.0,20100,58.0,304.0,0.7,8.04,0.059826822,In Store Credit Card Signup Discount; Black Friday Blitz ID85.4353,No,,,
Louisville - 2013-11-14,Central,Commercial,Louisville,2013-11-14,151746.0,20100,78.0,356.0,0.79,13.78,0.059826822,In Store Credit Card Signup Discount; Black Friday Blitz ID52.2499,No,,,
Louisville - 2013-11-15,Central,Commercial,Louisville,2013-11-15,204460.0,20100,90.0,456.0,0.66,12.83,0.059826822,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID69.9041,No,,,
Louisville - 2013-11-16,Central,Commercial,Louisville,2013-11-16,227862.0,20100,71.0,844.0,0.87,9.29,0.059826822,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID59.5461,No,,-5000.0,
Louisville - 2013-11-17,Central,Commercial,Louisville,2013-11-17,254686.0,20100,64.0,630.0,0.95,10.9,0.055951882,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID0.0448,No,,,
Louisville - 2013-11-18,Central,Commercial,Louisville,2013-11-18,193873.0,20100,48.0,356.0,1.0,9.11,0.055951882,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID179.9986,No,,,
Louisville - 2013-11-19,Central,Commercial,Louisville,2013-11-19,165029.0,20100,67.0,304.0,0.56,16.21,0.055951882,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID189.0703,No,,,
Louisville - 2013-11-20,Central,Commercial,Louisville,2013-11-20,206457.0,20100,66.0,315.0,0.97,12.68,0.055951882,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID34.0992,No,,,
Louisville - 2013-11-21,Central,Commercial,Louisville,2013-11-21,197928.0,20100,62.0,375.0,0.46,10.82,0.055951882,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID165.2415,No,,,
Louisville - 2013-11-22,Central,Commercial,Louisville,2013-11-22,205194.0,20100,103.0,489.0,1.11,12.53,0.055951882,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID207.8983,No,,,
Louisville - 2013-11-23,Central,Commercial,Louisville,2013-11-23,278584.0,20100,115.0,1038.0,1.38,16.0,0.055951882,In Store Credit Card Signup Discount; Christmas Email Campaign ID2.2448,No,,-7750.0,
Louisville - 2013-11-24,Central,Commercial,Louisville,2013-11-24,216775.0,20100,174.0,723.0,1.07,12.34,0.05010655,In Store Credit Card Signup Discount; Christmas Email Campaign ID120.9147,No,,,
Louisville - 2013-11-25,Central,Commercial,Louisville,2013-11-25,220988.0,20100,60.0,397.0,0.78,14.56,0.05010655,In Store Credit Card Signup Discount; Christmas Email Campaign ID163.1759,No,,,
Louisville - 2013-11-26,Central,Commercial,Louisville,2013-11-26,233602.0,20100,55.0,386.0,0.68,13.85,0.05010655,In Store Credit Card Signup Discount; Christmas Email Campaign ID37.6516,No,,,
Louisville - 2013-11-27,Central,Commercial,Louisville,2013-11-27,275874.0,20100,129.0,794.0,0.9,23.73,0.05010655,In Store Credit Card Signup Discount; Christmas Email Campaign ID18.5072,No,,,
Louisville - 2013-11-28,Central,Commercial,Louisville,2013-11-28,267192.0,20100,145.0,1782.0,0.44,19.36,0.05010655,In Store Credit Card Signup Discount; Christmas Email Campaign ID124.004,No,,,
Louisville - 2013-11-29,Central,Commercial,Louisville,2013-11-29,353966.0,20100,317.0,3706.0,1.78,21.4,0.05010655,In Store Credit Card Signup Discount; Christmas Email Campaign ID46.6711,No,,,
Louisville - 2013-11-30,Central,Commercial,Louisville,2013-11-30,308578.0,20100,78.0,1203.0,1.58,24.14,0.05010655,In Store Credit Card Signup Discount; Christmas Email Campaign ID98.284,No,,-7000.0,
Louisville - 2013-12-01,Central,Commercial,Louisville,2013-12-01,279290.0,20100,106.0,855.0,0.71,17.86,0.053867798,Dec. In Store Credit Card Signup Discount; Christmas Email Campaign ID8.2597,No,,,0.031295973
Louisville - 2013-12-02,Central,Commercial,Louisville,2013-12-02,262588.0,20100,53.0,408.0,1.05,13.95,0.053867798,Dec. In Store Credit Card Signup Discount; Christmas Email Campaign ID17.7087,No,,,
Louisville - 2013-12-03,Central,Commercial,Louisville,2013-12-03,268708.0,20100,66.0,305.0,0.92,16.35,0.053867798,Dec. In Store Credit Card Signup Discount; Christmas Email Campaign ID7.9839,No,,,
Louisville - 2013-12-04,Central,Commercial,Louisville,2013-12-04,239215.0,20100,51.0,458.0,1.21,15.83,0.053867798,Dec. In Store Credit Card Signup Discount; Christmas Email Campaign ID29.9649,No,,,
Louisville - 2013-12-05,Central,Commercial,Louisville,2013-12-05,275941.0,20100,75.0,408.0,0.82,18.64,0.053867798,Dec. In Store Credit Card Signup Discount; Christmas Email Campaign ID31.6488,No,,,
Louisville - 2013-12-06,Central,Commercial,Louisville,2013-12-06,254056.0,20100,80.0,572.0,1.06,12.75,0.053867798,Dec. In Store Credit Card Signup Discount; Christmas Email Campaign ID32.1018,No,,,
Louisville - 2013-12-07,Central,Commercial,Louisville,2013-12-07,252995.0,20100,135.0,867.0,1.37,15.48,0.053867798,Dec. In Store Credit Card Signup Discount; Christmas Email Campaign ID16.2271,No,,3500.0,
Louisville - 2013-12-08,Central,Commercial,Louisville,2013-12-08,248003.0,20100,96.0,826.0,2.0,16.45,0.06082373,In Store Credit Card Signup Discount; Christmas Email Campaign ID40.8469,No,,,
Louisville - 2013-12-09,Central,Commercial,Louisville,2013-12-09,229398.0,20100,55.0,428.0,0.92,14.9,0.06082373,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID80.9367,No,,,
Louisville - 2013-12-10,Central,Commercial,Louisville,2013-12-10,246730.0,20100,64.0,450.0,1.04,19.63,0.06082373,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID21.306,No,,,
Louisville - 2013-12-11,Central,Commercial,Louisville,2013-12-11,242533.0,20100,52.0,521.0,1.13,16.5,0.06082373,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID130.2971,No,,,
Louisville - 2013-12-12,Central,Commercial,Louisville,2013-12-12,251354.0,20100,121.0,562.0,1.33,13.64,0.06082373,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID128.5283,No,,,
Louisville - 2013-12-13,Central,Commercial,Louisville,2013-12-13,265602.0,20100,91.0,674.0,2.08,15.14,0.06082373,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID49.0171,No,,,
Louisville - 2013-12-14,Central,Commercial,Louisville,2013-12-14,380744.0,20100,146.0,1419.0,2.77,27.6,0.06082373,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID14.8934,No,,9250.0,
Louisville - 2013-12-15,Central,Commercial,Louisville,2013-12-15,278501.0,20100,64.0,1042.0,2.08,23.82,0.054679461,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID122.4561,No,,,
Louisville - 2013-12-16,Central,Commercial,Louisville,2013-12-16,283809.0,20100,69.0,644.0,1.16,19.68,0.054679461,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID26.7281,No,,,
Louisville - 2013-12-17,Central,Commercial,Louisville,2013-12-17,260060.0,20100,66.0,644.0,0.96,16.88,0.054679461,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID18.7783,No,,,
Louisville - 2013-12-18,Central,Commercial,Louisville,2013-12-18,237509.0,20100,60.0,868.0,0.82,18.73,0.054679461,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID73.1774,No,,,
Louisville - 2013-12-19,Central,Commercial,Louisville,2013-12-19,248118.0,20100,121.0,776.0,1.36,18.4,0.054679461,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID179.1171,No,,,
Louisville - 2013-12-20,Central,Commercial,Louisville,2013-12-20,285170.0,20100,57.0,1093.0,1.69,18.81,0.054679461,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID64.0143,No,,,
Louisville - 2013-12-21,Central,Commercial,Louisville,2013-12-21,285610.0,20100,100.0,1584.0,2.47,23.44,0.054679461,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID56.6341,No,,5500.0,
Louisville - 2013-12-22,Central,Commercial,Louisville,2013-12-22,338735.0,20100,82.0,1647.0,2.52,21.61,0.0487521479999999,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID184.1537,No,,,
Louisville - 2013-12-23,Central,Commercial,Louisville,2013-12-23,321181.0,20100,48.0,1473.0,1.46,19.14,0.0487521479999999,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID120.3085,No,,,
Louisville - 2013-12-24,Central,Commercial,Louisville,2013-12-24,283169.0,20100,69.0,727.0,1.13,21.62,0.0487521479999999,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID203.6792,No,,,
Louisville - 2013-12-25,Central,Commercial,Louisville,2013-12-25,0.0,20100,0.0,0.0,0.0,0.0,0.0,None ID1.2,No,,,
Louisville - 2013-12-26,Central,Commercial,Louisville,2013-12-26,275580.0,20100,107.0,1473.0,2.63,16.95,0.0487521479999999,In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID227.8337,No,,,
Louisville - 2013-12-27,Central,Commercial,Louisville,2013-12-27,232458.0,20100,89.0,962.0,2.11,19.75,0.0487521479999999,In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID287.6816,No,,,
Louisville - 2013-12-28,Central,Commercial,Louisville,2013-12-28,229819.0,20100,84.0,1258.0,2.39,17.07,0.0487521479999999,In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID172.1624,No,,4500.0,
Louisville - 2013-12-29,Central,Commercial,Louisville,2013-12-29,198471.0,20100,62.0,1004.0,2.55,21.78,0.046642039,In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID118.0699,No,,,
Louisville - 2013-12-30,Central,Commercial,Louisville,2013-12-30,244060.0,20100,68.0,1198.0,1.14,15.45,0.046642039,In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID346.4205,No,,,
Louisville - 2013-12-31,Central,Commercial,Louisville,2013-12-31,235147.0,20100,70.0,941.0,1.32,16.98,0.046642039,In Store Credit Card Signup Discount; ID187.728,No,,,
Louisville - 2014-01-01,Central,Commercial,Louisville,2014-01-01,193041.0,20100,50.0,553.0,0.87,19.54,0.046642039,In Store Credit Card Signup Discount; ID0.5701,No,-1.2,,0.034374102
Louisville - 2014-01-02,Central,Commercial,Louisville,2014-01-02,178536.0,20100,59.0,615.0,1.75,17.41,0.046642039,In Store Credit Card Signup Discount; ID0.6346,No,,,
Louisville - 2014-01-03,Central,Commercial,Louisville,2014-01-03,184450.0,20100,75.0,624.0,2.05,12.77,0.046642039,In Store Credit Card Signup Discount; ID0.1635,No,,,
Louisville - 2014-01-04,Central,Commercial,Louisville,2014-01-04,188646.0,20100,71.0,769.0,2.36,20.4,0.046642039,In Store Credit Card Signup Discount; ID0.0646,No,,-6250.0,
Louisville - 2014-01-05,Central,Commercial,Louisville,2014-01-05,166516.0,20100,73.0,482.0,1.73,18.24,0.0637240759999999,In Store Credit Card Signup Discount; ID3.2839,No,,,
Louisville - 2014-01-06,Central,Commercial,Louisville,2014-01-06,180950.0,20100,45.0,339.0,1.47,21.3,0.0637240759999999,In Store Credit Card Signup Discount; ID5.5425,No,,,
Louisville - 2014-01-07,Central,Commercial,Louisville,2014-01-07,181518.0,20100,43.0,328.0,0.69,18.58,0.0637240759999999,In Store Credit Card Signup Discount; ID0.9156,No,,,
Louisville - 2014-01-08,Central,Commercial,Louisville,2014-01-08,155915.0,20100,46.0,339.0,1.31,18.87,0.0637240759999999,In Store Credit Card Signup Discount; MLK Event Promotion ID4.1629,No,,,
